,overall,reviewTime,reviewerID,asin,reviewText,title,brand
920,3.0,"09 13, 2010",APJB4OFJWPW3V,B00AT491L6,"I bought this USB 3.5"" floppy drive so I could read a bunch of old diskettes I found in my desk drawer that were backups from an old computer I had maybe 10 years ago. It read all but one of the disks so it served its purpose, but it seemed unusually slow at reading. I found that after reading about four disks, it also froze and refused to read any other disks unless I unplugged it and plugged it back in. On the plus side, it was plug and play on my Windows XP PC and was cheaper than comparable units from MicroCenter and Best Buy.","bytecc bt-144 slim black usb external floppy disk drive, plug &amp; play, usb powered",Bytecc
921,5.0,"04 4, 2017",A1CIATTMCIGNJP,B00AT491L6,"If you need a floppy drive, this is the one to get. I bought another brand at first and it did not do the job.  Took a chance on this one and it works.
reads disks that the other one wouldn't. I recommend this","bytecc bt-144 slim black usb external floppy disk drive, plug &amp; play, usb powered",Bytecc
922,2.0,"03 25, 2017",A1FJT2CUMLYUXE,B00AT491L6,"The description is wrong.  It claims OS support of Windows 95, but the box cover and the drivers on CD clearly says Windows 98/NT/2000/Win7/8/10.  No Windows 95.  I returned it.","bytecc bt-144 slim black usb external floppy disk drive, plug &amp; play, usb powered",Bytecc
923,5.0,"07 17, 2016",A1DGFOXKBSEBVH,B00AT491L6,This is so compact and easy to use.  I just keep it plugged into my Windows 10 desktop USB port and it does the rest.  I set it up to back up every Sat. night and feel so much more confidant knowing I won't lose all my data and pictures again.  I don't have to think about it.,"bytecc bt-144 slim black usb external floppy disk drive, plug &amp; play, usb powered",Bytecc
924,5.0,"06 23, 2015",A3N7MJPMVFLJH7,B00AT491L6,"This USB 1.44 MB diskette was Plug n' Play in my five year old Windows 8.1 PC without using the data CD-ROM that came with it. After a short time while the computer was discovering new hardware, Windows Explorer added Floppy Drive A:  Removing and changing the diskette does NOT force a new read, which was expected based on some other comments I read here. Unplugging the drive, waiting a few seconds, and plugging it back in, THEN inserting the diskette worked every time I tried it.

About some diskettes not reading -- that shouldn't be too surprising. Floppy diskette construction and design used about the same theory as cassette tapes - synthetic media with metal powder sprayed on it . Like cassettes, floppies start degrading from day one, and the Grim Reaper of disposable consumer media gets closer every time you actually USE the product.  Handling, dust, and incidental magnetism, such as being near a loudspeaker, play their part, too.

I plan to hook it up only when I need it and store it in its box in a cool place when I don't need it. It may not last forever, but what does? For what it costs, it works, and it works OK.","bytecc bt-144 slim black usb external floppy disk drive, plug &amp; play, usb powered",Bytecc
925,2.0,"06 8, 2013",A38CZOEKQ0SR06,B00BLTW48U,"My 64 bit Windows 7 does not recognize this drive. They should clarify this.  My computer found the driver for it but the drive doesn't show up. Update: I finally got it to work but it is extremely slooooow. Not sure that it isn't the format, but it can get the task done if you have a lot of time to just let it do its thing.",new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
926,4.0,"05 16, 2013",A3F307W6YOVGR,B00BLTW48U,was surprised by how good it looks and how well it worked for the low price also surprised by it being a NEC brand. Am unable to say I love it yet haven't had it but a few days. Bought it to flash BIOS which was a success,new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
927,5.0,"01 28, 2017",A33Q4WLKS2TN1H,B00BLTW48U,Excellent,new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
928,5.0,"01 16, 2017",A2696W09QSG4YE,B00BLTW48U,Thank you.,new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
929,5.0,"01 1, 2017",AGNLFHBZGQZIZ,B00BLTW48U,"Excellent product, good price.",new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
930,3.0,"12 23, 2016",A3UGM4SSNQ4VXE,B00BLTW48U,good for the price,new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
931,3.0,"10 6, 2016",AKKNWFO8T6YCQ,B00BLTW48U,"Mine worked okay when I first bought it about three years ago. It's lain dormant for the majority of that time but when I pulled it out last week, it worked a couple of times and now gives me an error message. I recommend spending a little bit more money on a drive with better reviews to avoid the frustration that I'm now experiencing. I will be looking for another one since I need the information on the diskettes.",new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
932,5.0,"10 5, 2016",A2WVJRA7A6PFYW,B00BLTW48U,Cleaned out an old closet and found a stack of old floppies from the late 90s.  This was able to read them all :),new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
933,5.0,"10 4, 2016",A1YZ9AHM6KRDS4,B00BLTW48U,it works as described,new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
934,5.0,"08 31, 2016",A2QI88269LM279,B00BLTW48U,this is just what I wanted,new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
935,4.0,"06 29, 2016",A3O6UK3UH0H9KU,B00BLTW48U,"Worked well enough on Windows 10.

Initially I had trouble getting this drive to work on my Windows 10 machine. I found that I often had to directly point to the drive by either 1.) entering a:\ into a Windows file/folder explorer or 2.) access it directly from the command prompt by switching to it with a:\.

After accessing it the drive performed every fast.",new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
936,5.0,"06 7, 2016",A2V4KIDZDXJUHW,B00BLTW48U,"It works! This 'Eathtek' floppy drive installs as a NEC UF000x USB floppy drive, per two up-to-date Windows 7 workstations. Now I can use WinImage to make file images of my archaic game library diskettes! Excellent backup methodology.

Note that I first bought Sabrent's popular selling model (<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Sabrent-External-USB-1-44-MB-2x-Floppy-Disk-Drive-FL-UDRV/dp/B00E9MD700/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Sabrent External USB 1.44 MB 2x Floppy Disk Drive (FL-UDRV)</a>), which installed as a TEAC UF000x. But it was defective and would endlessly attempt to read new 14.4 diskettes, with Windows 7 finally timing it out after many minutes on each attempt. Tried the device on the same two up-to-date Windows 7 workstations that the Eathtek floppy drive worked on.",new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
937,5.0,"06 4, 2016",A305QM4F3BDTSO,B00BLTW48U,as described,new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
938,5.0,"05 14, 2016",A347DHA2GVSR7A,B00BLTW48U,Love it. Found old files and picture s that I had forgotten.,new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
939,5.0,"04 26, 2016",AGW0DG5IB5KMZ,B00BLTW48U,The drive worked good but did not really need after I purchased it because I was able to get the results I needed another way.,new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
940,1.0,"04 13, 2016",A3EDA9ERDZR5B1,B00BLTW48U,This is really cheaply made. Broke either in transit or on first try to use. Couldn't tell. I returned it for a refund.,new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
941,1.0,"04 9, 2016",A2SUPQ0TVP0XVG,B00BLTW48U,Worthless. Does not work. Now I have to scramble to find another.,new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
942,3.0,"03 15, 2016",A1SZIYALTGW87B,B00BLTW48U,"It does the job, but very slowly, slower than I remember 3-1/2"" floppies being read in old floppy computer slots.",new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
943,4.0,"03 13, 2016",A3KT0A7DIG60HS,B00BLTW48U,Nice to have since newer computers don't have 3.5 diskette drives anymore.,new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
944,3.0,"02 15, 2016",A5IALBY2QXSS,B00BLTW48U,"It works, but only 1 of the 10 floppy discs that I've had for 15 years, actually had data on it.

Sucks I paid money, then waited on shipping, just to learn that it was All for Nothing.

My only beef other than that, is that this thing makes ALOT of noise as the Floppies are being Read.
Pretty Annoying.

I wonder if I'm just forgetting that Floppies are Loud when Spinning, or if it's a Design Flaw of the Reader. I don't know.",new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
945,3.0,"01 27, 2016",A49L74MT31NE3,B00BLTW48U,Didn't work for me.,new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
946,5.0,"11 10, 2015",A1USZOXN5Q5Q2P,B00BLTW48U,I was under the impression that a CD with driver's for it was included. But it's OK my system recognized it.,new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
947,5.0,"10 14, 2015",A6ETXIYDW9EIW,B00BLTW48U,"Plug'n'play USB access to your 3.5"" floppy disks.  Read old backups and recover data you thought you had lost to changing technology.  Well worth the price.  It even works with Suse Linux.",new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
948,4.0,"09 17, 2015",A2FU0OBEDKOYW6,B00BLTW48U,"Works Well. Takes a minute or two to show up when disk is inserted, but that may be because floppies are so slow to begin with.",new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
949,5.0,"09 1, 2015",AMKI6MN8AVY1L,B00BLTW48U,Great!  I was able to save my old floppies.,new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
950,1.0,"08 5, 2015",A39YME9XSC7L0S,B00BLTW48U,"Wouldn't work well with Win7, actually would corrupt the floppies and cause the files to be unreadable. Our old embroidery machine took floppies, so that's what our design library is stored on, and now moving to thumb drives for the new machine is made even more difficult thanks to a floppy drive that won't function correctly.",new slim external 3.5&quot; 1.44mb usb floppy disk drive black for windows xp lenovo asus sony gateway macbook loptop pc portable,from warehouse
